,Unnamed: 0,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,NOME_DELEGACIA,NOME_MUNICIPIO,ANO_BO,NUM_BO,VERSAO,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,NOME_MUNICIPIO_CIRC,DATA_OCORRENCIA_BO,HORA_OCORRENCIA,DESCRICAO_APRESENTACAO,DATAHORA_REGISTRO_BO,DATA_COMUNICACAO_BO,DATAHORA_IMPRESSAO_BO,DESCR_PERIODO,AUTORIA_BO,FLAG_INTOLERANCIA,TIPO_INTOLERANCIA,FLAG_FLAGRANTE,FLAG_STATUS,DESC_LEI,FLAG_ATO_INFRACIONAL,RUBRICA,DESCR_CONDUTA,DESDOBRAMENTO,CIRCUNSTANCIA,DESCR_TIPOLOCAL,DESCR_SUBTIPOLOCAL,CIDADE,BAIRRO,CEP,LOGRADOURO_VERSAO,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,CONT_OBJETO,DESCR_MODO_OBJETO,DESCR_TIPO_OBJETO,DESCR_SUBTIPO_OBJETO,DESCR_UNIDADE,QUANTIDADE_OBJETO,MARCA_OBJETO,FLAG_BLOQUEIO,FLAG_DESBLOQUEIO,MES,ANO,PERIODO_DO_DIA
5179,5179,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CP8004,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,06º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-22,,Pela Parte Interessada,2024-02-23,2024-02-23,2024-02-23,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JARDIM CALIFORNIA,14026900.0,1," AVENIDA CORONEL FERNANDO FERREIRA LEITE, 1540",1540.0,,,1006094315,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5180,5180,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CS6414,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,06º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-26,,Pela Parte Interessada,2024-02-26,2024-02-26,2024-02-26,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PQ RIBEIRAO PRETO,14031050.0,1,AVENIDA DOS ANDRADAS,2650.0,-21.2095543098571,-47.8385902105305,1006112774,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,2,2024,
5181,5181,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CS7224,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,06º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-23,,Pela Parte Interessada,2024-02-26,2024-02-26,2024-02-26,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PIRATININGA,14030520.0,1,AVENIDA MONTEIRO LOBATO,1809.0,-21.1949931357999,-47.8390028488,1006113338,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,2,2024,
5182,5182,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ8288,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-04,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,BONFIM PAULISTA,14110000.0,1,RUA DOUTORA ÍRIA ALVES,2710.0,-21.2653682009999,-47.8183573749999,1005928593,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5183,5183,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CA3388,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-10,,Pela Parte Interessada,2024-02-12,2024-02-11,2024-02-12,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,QUINTA DA PRIMAVERA,14022091.0,1,AVENIDA HERÁCLITO FONTOURA SOBRAL PINTO,2105.0,,,1005991793,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,N,N,2,2024,
5184,5184,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CC0090,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-14,,Pela Parte Interessada,2024-02-14,2024-02-14,2024-02-14,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,BONFIM PAULISTA,14110000.0,1,RUA DOUTORA ÍRIA ALVES,86.0,-21.262522631,-47.8135783678367,1006004971,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,2,2024,
5185,5185,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CD5880,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-14,,Pela Parte Interessada,2024-02-15,2024-02-14,2024-02-15,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,VILA DO GOLF,14027250.0,1,AVENIDA LUIZ EDUARDO TOLEDO PRADO,900.0,,,1006015522,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,N,N,2,2024,
5186,5186,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CH5416,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-16,,Pela Parte Interessada,2024-02-18,2024-02-16,2024-02-18,A tarde,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,LOTEAMENTO TERRAS DE FLORENCA,14028780.0,1,AVENIDA OSCAR NIEMEYER,104.0,,,1006040785,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,2,2024,
5187,5187,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CS9424,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-24,,Pela Parte Interessada,2024-02-27,2024-02-26,2024-02-27,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,VILA DO GOLF,14027250.0,1,AVENIDA LUIZ EDUARDO TOLEDO PRADO,900.0,,,1006114884,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5188,5188,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,CV0934,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-25,,Pela Parte Interessada,2024-02-27,2024-02-27,2024-02-27,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,BONFIM PAULISTA,14110000.0,1,RUA ROQUE PIPA,2710.0,-21.2583987159999,-47.818544276,1006121806,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,2,2024,
5189,5189,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2024,BQ8611,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-02,,Pela Parte Interessada,2024-02-05,2024-02-04,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,I - com destruição ou rompimento de obstáculo à subtração da coisa ,"§ 4º - A pena é de reclusão de 2 (dois) a 8 (oito) anos, e multa, se o crime é cometido:",Via Pública,Via Pública,RIBEIRAO PRETO,BONFIM PAULISTA,14110000.0,1,RUA DOUTORA ÍRIA ALVES,101.0,-21.262602039,-47.8137141412244,1005928909,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5190,5190,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2024,CB7453,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-13,08:00:00,Pela Parte Interessada,2024-02-13,2024-02-13,2024-02-13,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,,,RIBEIRAO PRETO,DISTRITO DE BONFIM PAULISTA,14110000.0,1,RODOVIA ANTÔNIO MACHADO SANT'ANNA,700.0,-21.2640674,-47.7954975,1006003452,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,Manhã
5191,5191,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2024,CB8640,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,07º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-13,,Pela Parte Interessada,2024-02-14,2024-02-13,2024-02-14,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,BONFIM PAULISTA,14110000.0,1,RUA DOUTORA ÍRIA ALVES,86.0,-21.262522631,-47.8135783678367,1006004401,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5192,5192,100468,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.S. JOAQUIM DA BARRA,CPJ S. JOAQUIM DA BARRA,RIBEIRAO PRETO,2024,BQ6035,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,21:00:11,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Interior Estabelecimento,,,Lazer e Recreação,Estádio/Ginásio,RIBEIRAO PRETO,JARDIM PALMA TRAVASSOS,,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1876344,-47.793194,1005927025,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,S,N,2,2024,Noite
5193,5193,100468,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.S. JOAQUIM DA BARRA,CPJ S. JOAQUIM DA BARRA,RIBEIRAO PRETO,2024,BQ6035,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,21:00:11,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Interior Estabelecimento,,,Lazer e Recreação,Estádio/Ginásio,RIBEIRAO PRETO,JARDIM PALMA TRAVASSOS,,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1876344,-47.793194,1005927025,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Motorola,N,N,2,2024,Noite
5194,5194,100917,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.SERTÃOZINHO,DEL.POL.PLANTÃO JABOTICABAL,RIBEIRAO PRETO,2024,BR8286,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-05,2024-02-05,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Lazer e Recreação,Salão de Festas/Buffet,RIBEIRAO PRETO,JARDIM PALMA TRAVASSOS,,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1876344,-47.793194,1005935523,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,2,2024,
5195,5195,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2024,BR2280,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-05,2024-02-05,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.187179966,-47.790696542,1005931570,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,S,N,2,2024,
5196,5196,100929,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ INTEGRADA RIB. PRETO,RIBEIRAO PRETO,2024,CM5709,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-18,00:01:00,Pela Parte Interessada,2024-02-21,2024-02-21,2024-02-21,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Lazer e Recreação,Salão de Festas/Buffet,RIBEIRAO PRETO,JARDIM ZARA,14092070.0,1,RUA ANTÔNIA CARRARA ORLANDINI,1299.0,-21.1817612249999,-47.767968374,1006074266,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,S,N,2,2024,Madrugada
5197,5197,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BM9256,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-01-26,,Pela Parte Interessada,2024-02-01,2024-01-31,2024-02-01,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE ANHANGUERA,14095500.0,1,RUA ROMILDA SARAÍVA GOMES,462.0,-21.190006759,-47.758111143,1005902651,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5198,5198,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ3306,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005925319,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5199,5199,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ3311,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005925326,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5200,5200,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ4424,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005925925,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,2,2024,
5201,5201,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ5769,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005926790,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5202,5202,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ5874,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JARDIM PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1866813,-47.788714,1005926878,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5203,5203,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ6116,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005927081,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5204,5204,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ6628,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JARDIM PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1866813,-47.788714,1005927498,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,2,2024,
5205,5205,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ6670,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,SUBSETOR LESTE - 2 (L-2),14091239.0,1,RUA CYRILO LAGUNA,220.0,-21.1870613,-47.7895337,1005927545,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5206,5206,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ7932,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-04,2024-02-04,2024-02-04,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005928293,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5207,5207,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BQ8401,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-05,2024-02-04,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005928713,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,2,2024,
5208,5208,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BS0512,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-05,2024-02-05,2024-02-05,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005936931,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5209,5209,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BS8580,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-04,,Pela Parte Interessada,2024-02-06,2024-02-05,2024-02-06,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE DAS GAIVOTAS,14100054.0,1,RUA JOSÉ CARLOS PEDERSOLI,35.0,,,1005942011,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,N,N,2,2024,
5210,5210,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BT2042,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-05,,Pela Parte Interessada,2024-02-06,2024-02-05,2024-02-06,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE INDUSTRIA,14095240.0,1,RUA GENERAL AUGUSTO SOARES DOS SANTOS,683.0,-21.197539135647,-47.7590096453529,1005944416,Subtraído,Telecomunicação,Telefone Celular,,1,Outros,N,N,2,2024,
5211,5211,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BU3871,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-03,,Pela Parte Interessada,2024-02-07,2024-02-07,2024-02-07,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD PAULISTA,14091170.0,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1871666169999,-47.789971743,1005952292,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,2,2024,
5212,5212,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BU6173,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-06,,Pela Parte Interessada,2024-02-07,2024-02-06,2024-02-07,A noite,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTA,14090270.0,1,AVENIDA TREZE DE MAIO,1317.0,-21.1830599633725,-47.7860589749837,1005953851,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,2,2024,
5213,5213,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2024,BV8134,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2024-02-04,,Pela Parte Interessada,2024-02-08,2024-02-07,2024-02-08,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTA,14090270.0,1,AVENIDA TREZE DE MAIO,17.0,-21.1744750082766,-47.794366759383,1005961562,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,2,2024,
